month,category,product_name,sales_qty,sales_amount
04,햄버거샌드위치,에그클럽샌드위치2편,3,9546
04,햄버거샌드위치,NEW통새우버거2편,3,9273
04,햄버거샌드위치,아삭)NEW에그마요듬뿍샌드1편,3,9242
04,햄버거샌드위치,삼립)NEW더블에그3단샌드위치1편,3,8181
04,햄버거샌드위치,삼립)NEW피크닉감자에그샌드1편,3,8181
04,햄버거샌드위치,엔드필드)내슈빌치킨버거1,2,6910
04,햄버거샌드위치,삼립)치즈슈프림더블버거1편,2,6546
04,햄버거샌드위치,삼립)육즙가득숯불갈비버거1편,2,6364
04,햄버거샌드위치,엔드필드)갈릭치킨버거1편,2,6220
04,햄버거샌드위치,버라이어티샌드위치2편,2,6000
04,햄버거샌드위치,NEW데리버거2편,2,5272
04,햄버거샌드위치,청양마요버거2편,2,4546
04,햄버거샌드위치,2300원굿딜)치즈버거2편,2,4182
04,햄버거샌드위치,비프새우더블버거1편,1,4091
04,햄버거샌드위치,NEW직화석쇠불고기버거1편,1,3909
04,햄버거샌드위치,엔드필드)할라피뇨비프2편,1,3545
04,햄버거샌드위치,삼립)세가지치즈샌드위치2편,1,3545
04,햄버거샌드위치,굿데이)신라명과햄&에그샌드2편,1,3545
04,햄버거샌드위치,삼립)치킨햄포테이토샌드위치1편,1,3545
04,햄버거샌드위치,삼립)트러플에그샌드위치1편,1,3545
04,햄버거샌드위치,흑백)최강록일식카츠샌드2,1,3545
04,햄버거샌드위치,엔드필드)내슈빌치킨버거2,1,3455
04,햄버거샌드위치,NEW통닭다리살치킨버거1편,1,3455
04,햄버거샌드위치,삼립)세가지치즈샌드위치1편,1,3378
04,햄버거샌드위치,엔드필드)에그함박버거1편,1,3273
04,햄버거샌드위치,삼립)치즈슈프림더블버거2편,1,3273
04,햄버거샌드위치,아삭)NEW에그마요듬뿍샌드2편,1,3182
04,햄버거샌드위치,삼립)치즈스모키더블버거2편,1,3182
04,햄버거샌드위치,1988화이트어니언버거2편,1,3182
04,햄버거샌드위치,아삭)베이컨토마토치즈샌드2편,1,3182
04,햄버거샌드위치,아삭)베이컨토마토치즈샌드1편,1,3182
04,햄버거샌드위치,아삭아삭)호밀BLT샌드2편,1,3091
04,햄버거샌드위치,아삭아삭)호밀BLT샌드1편,1,3091
04,햄버거샌드위치,아삭아삭)에그마요샌드1편,1,3091
04,햄버거샌드위치,아삭)NEW통밀햄치즈샌드2편,1,3000
04,햄버거샌드위치,1988화이트어니언버거1편,1,2909
04,햄버거샌드위치,참치샐러드샌드위치2편,1,2909
04,햄버거샌드위치,삼립)NEW베이컨치즈에그샌드1,1,2727
04,햄버거샌드위치,케이준치킨샌드위치2편,1,2727
04,햄버거샌드위치,더블치즈버거1편,1,2636
04,햄버거샌드위치,더블치즈버거2편,1,2636
04,햄버거샌드위치,삼립)NEW스크램블&소시지샌드1편,1,2545
04,햄버거샌드위치,삼립)실속MAX오리지널버거2편,1,2455
04,햄버거샌드위치,청양마요버거1편,1,2273
04,햄버거샌드위치,합계,278,804257
05,김밥,스팸김치볶음김밥1편,9,29457
05,김밥,NEW참치마요김밥2편,9,27533
05,김밥,고단백)참치계란김밥1편,8,25305
05,김밥,전주비빔불고기듬뿍김밥1,8,25145
05,김밥,NEW종가)묵은지참치김밥1,7,22274
05,김밥,NEW참치마요김밥1편,7,21637
05,김밥,튀김유부)참치김밥1편,6,19092
05,김밥,매콤어묵참치마요1편,6,17853
05,김밥,흑백)최강록일식계란말이1,4,13820
05,김밥,직화)한돈제육쌈김밥1편,4,13456
05,김밥,마리오)트러플불고기김밥1,4,13456
05,김밥,전주비빔불고기듬뿍김밥2,4,12728
05,김밥,매콤어묵참치마요2편,4,11715
05,김밥,THE근본김밥2편,4,10420
05,김밥,직화)한돈제육쌈김밥2편,3,10092
05,김밥,스팸김치볶음김밥2편,3,9819
05,김밥,불고기치즈김밥2편,3,9819
05,김밥,고단백)계란명란마요김밥1,3,9546
05,김밥,고단백)참치계란김밥2편,3,9546
05,김밥,NEW종가)묵은지참치김밥2,3,9546
05,김밥,흑백)서울엄마)소불고기2,2,7090
05,김밥,튀김유부)참치김밥2편,2,6364
05,김밥,NEW왕소시지김밥2편,2,6364
05,김밥,흑백)서울엄마)소불고기1,1,3545
05,김밥,마리오)트러플불고기김밥2,1,3364
05,김밥,NEW왕소시지김밥1편,1,3182
05,김밥,NEW햄듬뿍참치마요김밥1편,1,3182
05,김밥,합계,112,355350
05,도시락,뭘좋아할지몰라다넣어1,10,58180
05,도시락,이달의도시락5월(마리오)1,10,56192
05,도시락,NEW혜자)슈프림닭강정너비아니1,11,54074
05,도시락,N혜자)불고기오징어제육2,10,50000
05,도시락,혜자)돌아온바싹불고기1편,10,47274
05,도시락,NEW혜자)한상가득도시락2,7,37093
05,도시락,NEW혜자)통통쏘야불고기2,7,34363
05,도시락,NEW혜자)돈까스고추장제육2편,7,34363
05,도시락,NEW혜자)통통쏘야불고기1,7,34363
05,도시락,NEW혜자)한상가득도시락1,6,32184
05,도시락,혜자)7첩반상1편,5,24949
05,도시락,혜자)돌아온바싹불고기2편,5,23624
05,도시락,혜자)7첩반상2편,4,20364
05,도시락,혜자)백설갈비양념제육2,4,18106
05,도시락,이달의도시락5월(마리오)2,3,17181
05,도시락,NEW혜자)슈프림닭강정너비아니2,3,15000
05,도시락,혜자)순창고추장제육1편,2,9090
05,도시락,뭘좋아할지몰라다넣어2,1,5818
05,도시락,혜자)돌아온명불허전2편,1,5364
05,도시락,N혜자)불고기오징어제육1,1,5000
05,도시락,합계,114,582582
05,주먹밥,더큰)스팸김치볶음밥1편,22,35901
05,주먹밥,더큰)바삭김참치마요2편,18,27408
05,주먹밥,더큰)전주비빔참치마요1편,16,25733
05,주먹밥,커플)매콤제육&콘참치1편,10,20910
05,주먹밥,더큰)참치마요2편,13,20085
05,주먹밥,종가)묵은지김치제육1편,13,20085
05,주먹밥,더큰)베이컨참치마요2편,13,20085
05,주먹밥,더큰)참치마요1편,13,19965
05,주먹밥,더큰)베이컨참치마요1편,11,16995
05,주먹밥,커플)바삭김참치&불고기2,8,16728
05,주먹밥,삼각)新전주비빔1편,14,15274
05,주먹밥,더큰)매콤제육깻잎쌈밥2편,9,14724
05,주먹밥,더큰)리챔참치마요2편,8,12933
05,주먹밥,더큰)전주비빔2편,7,10815
05,주먹밥,삼각)스팸김치볶음밥1편,7,8911
05,주먹밥,더큰)스팸계란볶음밥1편,5,8635
05,주먹밥,더큰)전주비빔참치마요2편,5,8180
05,주먹밥,더큰)불닭콘치즈2편,5,8021
05,주먹밥,삼각)참치김치볶음밥2편,6,7638
05,주먹밥,더큰)매콤제육깻잎쌈밥1편,4,6544
05,주먹밥,삼각)참치김치볶음밥2편,5,6365
05,주먹밥,삼각)스팸김치볶음밥2편,5,6274
05,주먹밥,종가)들기름묵은지참치1편,4,6180
05,주먹밥,삼각)참치김치볶음밥1편,4,5092
05,주먹밥,삼각)라이트참치마요1편,4,4728
05,주먹밥,삼각)참치마요1편,3,3273
05,주먹밥,더큰)리챔참치마요1편,2,3272
05,주먹밥,동원)고추참치1편,2,3090
05,주먹밥,종가)묵은지김치제육2편,2,3090
05,주먹밥,삼각)참치김치볶음밥1편,2,2425
05,주먹밥,삼각)갈비양념불고기1편,2,2364
05,주먹밥,삼각)매콤제육1편,2,2364
05,주먹밥,삼각)매콤제육2편,2,2251
05,주먹밥,삼각)저당전주비빔2편,2,2182
05,주먹밥,삼각)저당전주비빔1편,2,2182
05,주먹밥,커플)매콤제육&콘참치2편,1,2091
05,주먹밥,더큰)스팸계란볶음밥2편,1,1727
05,주먹밥,흑백)반찬술사우엉갈비2편,1,1636
05,주먹밥,흑백)반찬술사우엉갈비1편,1,1636
05,주먹밥,더큰)바삭김참치마요1편,1,1545
05,주먹밥,종가)들기름묵은지참치2편,1,1545
05,주먹밥,춘식이)스팸참치마요2편,1,1455
05,주먹밥,삼각)라이트참치마요2편,1,1182
05,주먹밥,삼각)갈비양념불고기2편,1,1182
05,주먹밥,삼각)소고기볶음고추장1편,1,1091
05,주먹밥,합계,260,395792
05,햄버거샌드위치,삼립)에그뽀득햄샌드위치2편,15,52843
05,햄버거샌드위치,삼립)NEW더블에그3단샌드위치2편,15,40633
05,햄버거샌드위치,삼립)NEW베이컨치즈에그샌드2,15,40111
05,햄버거샌드위치,케이준치킨샌드위치1편,15,39543
05,햄버거샌드위치,NEW직화석쇠불고기버거2편,10,39090
05,햄버거샌드위치,삼립)NEW스크램블&소시지샌드2편,15,37348
05,햄버거샌드위치,삼립)햄치즈에그토스트1편,12,34355
05,햄버거샌드위치,버라이어티샌드위치1편,11,32409
05,햄버거샌드위치,황치즈직화석쇠불고기버거2편,8,31272
05,햄버거샌드위치,굿데이)신라명과햄듬뿍크림치즈1,7,26726
05,햄버거샌드위치,황치즈직화석쇠불고기버거1편,5,19545
05,햄버거샌드위치,아삭)베이컨토마토치즈샌드1편,6,18800
05,햄버거샌드위치,2300원굿딜)매콤불고기2,9,18622
05,햄버거샌드위치,삼립)에그뽀득햄샌드위치1편,5,17725
05,햄버거샌드위치,2300원굿딜)불갈비버거2,8,16531
05,햄버거샌드위치,삼립)NEW피크닉감자에그샌드1편,6,16362
05,햄버거샌드위치,삼립)BIG직화숯불불고기버거2편,4,15272
05,햄버거샌드위치,삼립)BIG베이컨포테이토치즈1편,4,15272
05,햄버거샌드위치,아삭)NEW통밀햄치즈샌드2편,5,14737
05,햄버거샌드위치,삼립)NEW피크닉감자에그샌드2편,5,13635
05,햄버거샌드위치,더블불고기버거2편,5,13635
05,햄버거샌드위치,1988오리지널버거1편,4,12728
05,햄버거샌드위치,삼립)NEW스크램블&소시지샌드1편,5,12604
05,햄버거샌드위치,더블불고기버거1편,4,10908
05,햄버거샌드위치,정통불고기버거2편,4,10544
05,햄버거샌드위치,2300원굿딜)불갈비버거1,5,10275
05,햄버거샌드위치,삼립)실속MAX오리지널버거1편,4,9820
05,햄버거샌드위치,이탈리안미트샌드2편,3,9546
05,햄버거샌드위치,NEW통새우버거1편,3,9273
05,햄버거샌드위치,슈퍼마리오)머쉬룸피자1편,3,9273
05,햄버거샌드위치,NEW통새우버거2편,3,9000
05,햄버거샌드위치,버라이어티샌드위치2편,3,8545
05,햄버거샌드위치,2300원굿딜)치즈버거1편,4,8364
05,햄버거샌드위치,치즈왕돈까스버거1편,2,7818
05,햄버거샌드위치,디럭스)치즈베이컨버거1편,2,7818
05,햄버거샌드위치,삼립)BIG직화숯불불고기버거1편,2,7636
05,햄버거샌드위치,디럭스)치즈베이컨버거2편,2,7464
05,햄버거샌드위치,삼립)오리지널라구미트볼버거1편,2,7090
05,햄버거샌드위치,엔드필드)내슈빌치킨버거2,2,6773
05,햄버거샌드위치,이탈리안미트샌드1편,2,6067
05,햄버거샌드위치,NEW데리버거1편,2,5272
05,햄버거샌드위치,NEW직화석쇠불고기버거1편,1,3909
05,햄버거샌드위치,치즈왕돈까스버거2편,1,3909
05,햄버거샌드위치,삼립)NEW트리플불고기버거2편,1,3636
05,햄버거샌드위치,삼립)세가지치즈샌드위치2편,1,3545
05,햄버거샌드위치,삼립)오리지널라구미트볼버거2편,1,3545
05,햄버거샌드위치,슈퍼마리오)3단파워업1편,1,3455
05,햄버거샌드위치,삼립)BIG베이컨포테이토치즈2편,1,3455
05,햄버거샌드위치,엔드필드)내슈빌치킨버거1,1,3455
05,햄버거샌드위치,슈퍼마리오)3단파워업2편,1,3455
05,햄버거샌드위치,엔드필드)트러플치즈버거1,1,3273
05,햄버거샌드위치,아삭)NEW에그마요듬뿍샌드2편,1,3182
05,햄버거샌드위치,삼립)치즈스모키더블버거1편,1,3182
05,햄버거샌드위치,삼립)치즈스모키더블버거2편,1,3182
05,햄버거샌드위치,슈퍼마리오)머쉬룸피자2편,1,3091
05,햄버거샌드위치,햄치게샌드위치2편,1,3000
05,햄버거샌드위치,엔드필드)에그함박버거1편,1,2957
05,햄버거샌드위치,삼립)NEW베이컨치즈에그샌드1,1,2455
05,햄버거샌드위치,2300원굿딜)불고기버거2편,1,2091
05,햄버거샌드위치,합계,264,790061
06,김밥,NEW참치마요김밥2편,11,34001
06,김밥,스팸김치볶음김밥1편,7,22911
06,김밥,NEW종가)묵은지참치김밥1,7,22123
06,김밥,매콤어묵참치마요1편,7,20721
06,김밥,전주비빔불고기듬뿍김밥1,6,18774
06,김밥,직화)한돈제육쌈김밥2편,5,16487
06,김밥,NEW고추참치김밥1편,5,15637
06,김밥,제철)영양부추오리김밥1편,4,13502
06,김밥,스팸김치볶음김밥2편,4,13092
06,김밥,스팸계란치즈김밥2편,4,13092
06,김밥,NEW종가)묵은지참치김밥2,4,12728
06,김밥,NEW고추참치김밥2편,4,12411
06,김밥,THE근본김밥1편,4,10544
06,김밥,제철)영양부추오리김밥2편,3,10365
06,김밥,스팸계란치즈김밥1편,3,9819
06,김밥,직화)간장불고기김밥1편,3,9819
06,김밥,직화)간장불고기김밥2편,2,6546
06,김밥,직화)한돈제육쌈김밥1편,2,6415
06,김밥,고단백)계란명란마요김밥2,2,6364
06,김밥,NEW햄듬뿍참치마요김밥1편,2,6364
06,김밥,매콤어묵참치마요2편,2,6000
06,김밥,THE근본김밥2편,2,5272
06,김밥,고단백)참치계란김밥2편,1,3182
06,김밥,고단백)계란명란마요김밥1,1,3182
06,김밥,고단백)참치계란김밥1편,1,3182
06,김밥,NEW햄듬뿍참치마요김밥2편,1,3182
06,김밥,NEW참치마요김밥1편,1,3091
06,김밥,합계,98,308806
06,도시락,NEW혜자)통통쏘야불고기1,11,53091
06,도시락,NEW혜자)한상가득도시락1,9,47777
06,도시락,뭘좋아할지몰라다넣어1,7,40726
06,도시락,NEW혜자)슈프림닭강정너비아니2,8,40000
06,도시락,혜자)돌아온바싹불고기2편,6,27525
06,도시락,NEW혜자)슈프림닭강정너비아니1,5,25000
06,도시락,혜자)7첩반상1편,5,24526
06,도시락,NEW혜자)한상가득도시락2,4,21456
06,도시락,N혜자)불고기오징어제육2,4,20000
06,도시락,혜자)7첩반상2편,4,19858
06,도시락,N혜자)불고기오징어제육1,3,15000
06,도시락,NEW혜자)돈까스고추장제육2편,3,14264
06,도시락,혜자)순창고추장제육2편,3,13635
06,도시락,혜자)순창고추장제육1편,3,13635
06,도시락,취사병)산채불고기비빔밥2,3,12819
06,도시락,이달의도시락6월(미식편)2,2,12546
06,도시락,이달의도시락6월(미식편)1,2,12546
06,도시락,오늘의든든한도시락2편,3,11727
06,도시락,NEW혜자)돈까스고추장제육1편,2,9818
06,도시락,혜자)백설갈비양념제육2,2,9272
06,도시락,취사병)산채불고기비빔밥1,2,8332
06,도시락,뭘좋아할지몰라다넣어2,1,5818
06,도시락,이달의도시락5월(마리오)1,1,5727
06,도시락,NEW혜자)통통쏘야불고기2,1,4909
06,도시락,혜자)백설갈비양념제육1,1,4636
06,도시락,오늘의든든한도시락1편,1,3909
06,도시락,합계,96,478552
06,주먹밥,더큰)스팸김치볶음밥1편,17,27812
06,주먹밥,더큰)바삭김참치마요2편,16,24720
06,주먹밥,커플)매콤제육&콘참치1편,11,22807
06,주먹밥,더큰)전주비빔참치마요1편,14,22622
06,주먹밥,더큰)베이컨참치마요1편,14,21630
06,주먹밥,더큰)참치마요2편,13,20085
06,주먹밥,더큰)참치마요1편,12,18540
06,주먹밥,종가)묵은지김치제육2편,8,12360
06,주먹밥,종가)묵은지김치제육1편,8,12360
06,주먹밥,더큰)베이컨참치마요2편,7,10815
06,주먹밥,삼각)스팸김치볶음밥1편,8,10184
06,주먹밥,삼각)전주비빔2편,8,8728
06,주먹밥,삼각)참치마요2편,8,8728
06,주먹밥,더큰)리챔참치마요2편,5,8180
06,주먹밥,TOP)통돈까스&제육1편,5,8180
06,주먹밥,더큰)스팸김치볶음밥2편,5,8180
06,주먹밥,삼각)소프트치킨마요1편,6,7092
06,주먹밥,삼각)갈비양념불고기1편,6,7092
06,주먹밥,삼각)소프트치킨마요2편,6,7092
06,주먹밥,더큰)매콤제육깻잎쌈밥2편,4,6544
06,주먹밥,삼각)참치김치볶음밥2편,5,6365
06,주먹밥,더큰)매콤제육깻잎쌈밥1편,3,4908
06,주먹밥,TOP)계란후라이&쏘야1편,3,4635
06,주먹밥,삼각)바삭김참치마요2편,3,3273
06,주먹밥,삼각)참치마요1편,3,3273
06,주먹밥,삼각)전주비빔1편,3,3184
06,주먹밥,TOP)계란후라이&쏘야2편,2,3090
06,주먹밥,삼각)매콤제육2편,2,2364
06,주먹밥,삼각)바삭김참치마요1편,2,2182
06,주먹밥,TOP)통돈까스&제육2편,1,1636
06,주먹밥,더큰)전주비빔참치마요2편,1,1636
06,주먹밥,흑백)반찬술사우엉갈비1편,1,1636
06,주먹밥,삼각)소프트새우마요2편,1,1273
06,주먹밥,삼각)소프트새우마요1편,1,1273
06,주먹밥,삼각)스팸김치볶음밥2편,1,1273
06,주먹밥,삼각)소고기볶음고추장2편,1,1091
06,주먹밥,삼각)新전주비빔1편,1,1091
06,주먹밥,합계,215,317934
06,햄버거샌드위치,삼립)NEW더블에그3단샌드위치2편,13,35179
06,햄버거샌드위치,삼립)에그뽀득햄샌드위치2편,10,35114
06,햄버거샌드위치,NEW직화석쇠불고기버거2편,8,31272
06,햄버거샌드위치,버라이어티샌드위치1편,10,29724
06,햄버거샌드위치,NEW통새우버거2편,9,27819
06,햄버거샌드위치,황치즈직화석쇠불고기버거2편,7,27363
06,햄버거샌드위치,삼립)NEW베이컨치즈에그샌드2,10,26869
06,햄버거샌드위치,삼립)NEW피크닉감자에그샌드2편,9,24274
06,햄버거샌드위치,삼립)햄치즈에그토스트2편,8,23272
06,햄버거샌드위치,2300원굿딜)매콤불고기2,11,23001
06,햄버거샌드위치,NEW직화석쇠불고기버거1편,5,19545
06,햄버거샌드위치,굿데이)신라명과햄듬뿍크림치즈1,5,19090
06,햄버거샌드위치,삼립)NEW베이컨치즈에그샌드1,7,18847
06,햄버거샌드위치,삼립)NEW스크램블&소시지샌드1편,7,17815
06,햄버거샌드위치,2500원굿딜)스테이크버거1,8,17456
06,햄버거샌드위치,2300원굿딜)불고기버거1편,8,16728
06,햄버거샌드위치,2300원굿딜)불갈비버거2,8,16728
06,햄버거샌드위치,황치즈직화석쇠불고기버거1편,4,15636
06,햄버거샌드위치,2300원굿딜)불갈비버거1,7,14637
06,햄버거샌드위치,케이준치킨샌드위치1편,5,13635
06,햄버거샌드위치,삼립)BIG직화숯불불고기버거1편,3,11454
06,햄버거샌드위치,삼립)NEW트리플불고기버거2편,3,10908
06,햄버거샌드위치,케이준치킨샌드위치2편,4,10908
06,햄버거샌드위치,삼립)NEW피크닉감자에그샌드1편,4,10908
06,햄버거샌드위치,콤비네이션피자샌드2편,3,9546
06,햄버거샌드위치,콤비네이션피자샌드1편,3,9399
06,햄버거샌드위치,삼립)햄치즈에그토스트1편,3,8727
06,햄버거샌드위치,오리지널)아이돌인기샌드1,3,8454
06,햄버거샌드위치,햄오이크림치즈샌드2편,3,8181
06,햄버거샌드위치,더블불고기버거2편,3,8181
06,햄버거샌드위치,매콤직화석쇠불고기버거2편,2,7818
06,햄버거샌드위치,굿데이)핫치킨포테이토1편,2,7636
06,햄버거샌드위치,2500원굿딜)치킨버거2편,3,6819
06,햄버거샌드위치,2300원굿딜)치즈버거1편,3,6273
06,햄버거샌드위치,더블불고기버거1편,2,5454
06,햄버거샌드위치,삼립)감자뽀득햄!샌드위치1편,2,5454
06,햄버거샌드위치,NEW데리버거1편,2,5272
06,햄버거샌드위치,매콤직화석쇠불고기버거1편,1,3909
06,햄버거샌드위치,굿데이)핫치킨포테이토2편,1,3818
06,햄버거샌드위치,삼립)BIG베이컨포테이토치즈1편,1,3818
06,햄버거샌드위치,삼립)NEW트리플불고기버거1편,1,3636
06,햄버거샌드위치,삼립)에그뽀득햄샌드위치1편,1,3273
06,햄버거샌드위치,삼립)세가지치즈샌드위치2편,1,3208
06,햄버거샌드위치,아삭)NEW에그마요듬뿍샌드2편,1,3182
06,햄버거샌드위치,이탈리안미트샌드1편,1,3182
06,햄버거샌드위치,에그클럽샌드위치1편,1,3182
06,햄버거샌드위치,이탈리안미트샌드2편,1,3182
06,햄버거샌드위치,아삭)NEW에그마요듬뿍샌드1편,1,3182
06,햄버거샌드위치,아삭)NEW통밀햄치즈샌드1편,1,3000
06,햄버거샌드위치,아삭)참치샌드위치1편,1,3000
06,햄버거샌드위치,삼립)NEW더블에그3단샌드위치1편,1,2727
06,햄버거샌드위치,햄오이크림치즈샌드1편,1,2727
06,햄버거샌드위치,삼립)NEW스크램블&소시지샌드2편,1,2545
06,햄버거샌드위치,마늘갈비버거2편,1,2455
06,햄버거샌드위치,마늘갈비버거1편,1,2455
06,햄버거샌드위치,치즈불고기버거1편,1,2455
06,햄버거샌드위치,2500원굿딜)스테이크버거2,1,2273
06,햄버거샌드위치,2500원굿딜)치킨버거1편,1,2273
06,햄버거샌드위치,합계,228,658878
