month,category,product_code,product_name,unit_cost,waste_qty,waste_amount
06,주먹밥,2700038878500,종가)묵은지김치제육2편,1012,1,1012
06,주먹밥,2700038879514,커플)매콤제육&콘참치1편,1380,1,1380
06,햄버거샌드위치,2700038877626,2300원굿딜)매콤불고기1,1338,1,1338
06,햄버거샌드위치,2700038877633,2300원굿딜)매콤불고기2,1338,1,1338
06,햄버거샌드위치,2700038877794,2300원굿딜)불갈비버거1,1338,2,2676
06,햄버거샌드위치,2700038877800,2300원굿딜)불갈비버거2,1338,2,2676
06,햄버거샌드위치,2700038877602,2300원굿딜)불고기버거1편,1338,2,2676
06,햄버거샌드위치,2700038877770,2300원굿딜)치즈버거1편,1380,1,1380
06,햄버거샌드위치,2700038881548,2500원굿딜)스테이크버거1,1465,1,1465
06,햄버거샌드위치,2700038881555,2500원굿딜)스테이크버거2,1465,2,2930
06,햄버거샌드위치,2700038871181,NEW데리버거1편,1635,2,3270
06,햄버거샌드위치,2700038875912,NEW직화석쇠불고기버거1편,2424,1,2424
06,햄버거샌드위치,2700038875929,NEW직화석쇠불고기버거2편,2424,1,2424
06,햄버거샌드위치,2700038876704,NEW통닭다리살치킨버거2편,2487,1,2487
06,햄버거샌드위치,2700038871310,NEW통새우버거2편,1916,1,1916
06,햄버거샌드위치,8809722901808,굿데이)맘모스페스츄리1편,2557,1,2557
06,햄버거샌드위치,8809722901778,굿데이)핫치킨포테이토1편,2481,1,2481
06,햄버거샌드위치,8809722901785,굿데이)핫치킨포테이토2편,2481,1,2481
06,햄버거샌드위치,2700038880473,더블불고기버거1편,1772,1,1772
06,햄버거샌드위치,2700038880480,더블불고기버거2편,1772,2,3544
06,햄버거샌드위치,2700038881951,마늘갈비버거1편,1546,2,3092
06,햄버거샌드위치,2700038881968,마늘갈비버거2편,1546,2,3092
06,햄버거샌드위치,2700038881227,매콤직화석쇠불고기버거1편,2424,1,2424
06,햄버거샌드위치,2700038881234,매콤직화석쇠불고기버거2편,2424,2,4848
06,햄버거샌드위치,2700038872584,버라이어티샌드위치1편,1860,1,1860
06,햄버거샌드위치,2700038872591,버라이어티샌드위치2편,1860,2,3720
06,햄버거샌드위치,2700038873291,빅불고기버거1편,2094,1,2094
06,햄버거샌드위치,8801068940909,삼립)BIG직화숯불불고기버거1편,2405,2,4810
06,햄버거샌드위치,8801068934618,삼립)NEW더블에그3단샌드위치2편,1745,2,3490
06,햄버거샌드위치,8801068934625,삼립)NEW베이컨치즈에그샌드1,1745,2,3490
06,햄버거샌드위치,8801068934632,삼립)NEW베이컨치즈에그샌드2,1745,1,1745
06,햄버거샌드위치,8801068934649,삼립)NEW스크램블&소시지샌드1편,1629,4,6516
06,햄버거샌드위치,8801068934656,삼립)NEW스크램블&소시지샌드2편,1629,1,1629
06,햄버거샌드위치,8801068936582,삼립)NEW트리플치즈불고기버거2,2558,1,2558
06,햄버거샌드위치,8801068934588,삼립)NEW피크닉감자에그샌드1편,1718,4,6872
06,햄버거샌드위치,8801068934595,삼립)NEW피크닉감자에그샌드2편,1718,2,3436
06,햄버거샌드위치,8801068940923,삼립)에그뽀득햄샌드위치1편,2233,2,4466
06,햄버거샌드위치,8801068940930,삼립)에그뽀득햄샌드위치2편,2233,2,4466
06,햄버거샌드위치,8801068404869,삼립)햄치즈에그토스트1편,1832,1,1832
06,햄버거샌드위치,8801068404876,삼립)햄치즈에그토스트2편,1832,1,1832
06,햄버거샌드위치,2700038879057,아삭)NEW에그마요듬뿍샌드1편,2084,1,2084
06,햄버거샌드위치,2700038878678,아삭)NEW통밀햄치즈샌드1편,1950,1,1950
06,햄버거샌드위치,2700038879101,아삭)베이컨토마토치즈샌드2편,2068,1,2068
06,햄버거샌드위치,2700038881197,아삭)참치샌드위치1편,1950,2,3900
06,햄버거샌드위치,2700038881203,아삭)참치샌드위치2편,1950,3,5850
06,햄버거샌드위치,2700038877954,오리지널)아이돌인기샌드2,1775,1,1775
06,햄버거샌드위치,2700038880725,이탈리안미트샌드1편,2036,1,2036
06,햄버거샌드위치,2700038881517,햄오이크림치즈샌드1편,1636,2,3272
06,햄버거샌드위치,2700038879309,황치즈직화석쇠불고기버거1편,2424,1,2424
